split,sequence,frame,rgb_xc_norm,rgb_yc_norm,rgb_w_norm,rgb_h_norm,ir_xc_norm,ir_yc_norm,ir_w_norm,ir_h_norm,dx_norm,dy_norm,rgb_xc_px,rgb_yc_px,ir_xc_px,ir_yc_px,dx_ir_px,dy_ir_px,rgb_bbox_w_px,rgb_bbox_h_px,ir_bbox_w_px,ir_bbox_h_px
train,20190925_111757_1_6,217,0.464323,0.574074,0.060937,0.062963,0.489844,0.62793,0.054688,0.052734,0.025521000000000016,0.053856000000000015,891.5001599999999,619.99992,313.50016,321.50016,16.333440000000053,27.574272000000008,116.99904,68.00004,35.00032,26.999808
train,20190925_111757_1_6,218,0.47474,0.575,0.053646,0.064815,0.492188,0.62793,0.05625,0.052734,0.01744800000000002,0.05293000000000003,911.5008,621.0,315.00032,321.50016,11.166719999999998,27.10015999999996,103.00032,70.00019999999999,36.0,26.999808
train,20190925_111757_1_6,219,0.474479,0.578704,0.055208,0.068519,0.49375,0.629883,0.05625,0.052734,0.019271000000000038,0.051178999999999975,910.99968,625.00032,316.0,322.500096,12.333439999999996,26.203647999999987,105.99936,74.00052,36.0,26.999808
train,20190925_111757_1_6,220,0.470313,0.580556,0.066667,0.064815,0.496094,0.629883,0.057813,0.052734,0.025781,0.04932700000000001,903.00096,627.0004799999999,317.50016,322.500096,16.499840000000006,25.255424000000005,128.00064,70.00019999999999,37.00032,26.999808
train,20190925_111757_1_6,221,0.47474,0.581481,0.063021,0.066667,0.497656,0.629883,0.057813,0.052734,0.022915999999999992,0.048401999999999945,911.5008,627.9994800000001,318.49984,322.500096,14.666240000000016,24.781823999999972,121.00031999999999,72.00036,37.00032,26.999808
train,20190925_111757_1_6,222,0.479948,0.582407,0.059896,0.068519,0.499219,0.631836,0.057813,0.052734,0.019271000000000038,0.049428999999999945,921.5001599999999,628.99956,319.50016,323.500032,12.333440000000053,25.307647999999972,115.00032,74.00052,37.00032,26.999808
train,20190925_111757_1_6,223,0.48099,0.582407,0.060937,0.066667,0.5,0.630859,0.059375,0.050781,0.019010000000000027,0.04845199999999994,923.5007999999999,628.99956,320.0,322.999808,12.166400000000067,24.80742399999997,116.99904,72.00036,38.0,25.999872
train,20190925_111757_1_6,224,0.482552,0.583333,0.061979,0.064815,0.501563,0.632812,0.059375,0.050781,0.019011,0.04947900000000005,926.49984,629.99964,321.00032,323.999744,12.167040000000043,25.333248000000026,118.99968,70.00019999999999,38.0,25.999872
train,20190925_111757_1_6,225,0.484115,0.584259,0.063021,0.062963,0.503906,0.632812,0.060937,0.050781,0.019790999999999948,0.04855300000000007,929.5008,630.99972,322.49983999999995,323.999744,12.66623999999996,24.859135999999978,121.00031999999999,68.00004,38.99968,25.999872
train,20190925_111757_1_6,226,0.483594,0.583333,0.064062,0.062963,0.505469,0.632812,0.060937,0.050781,0.021874999999999922,0.04947900000000005,928.50048,629.99964,323.50015999999994,323.999744,13.999999999999943,25.333248000000026,122.99904,68.00004,38.99968,25.999872
train,20190925_111757_1_6,227,0.483854,0.582407,0.065625,0.062963,0.507031,0.634766,0.060937,0.050781,0.023177000000000003,0.052359000000000044,928.99968,628.99956,324.49984,325.000192,14.833280000000002,26.807808000000023,126.0,68.00004,38.99968,25.999872
train,20190925_111757_1_6,228,0.483333,0.581481,0.066667,0.062963,0.509375,0.634766,0.0625,0.050781,0.02604200000000001,0.05328500000000003,927.99936,627.9994800000001,326.0,325.000192,16.666879999999992,27.281920000000014,128.00064,68.00004,40.0,25.999872
train,20190925_111757_1_6,229,0.483594,0.581481,0.068229,0.062963,0.510938,0.633789,0.0625,0.048828,0.02734399999999998,0.05230800000000002,928.50048,627.9994800000001,327.00032,324.499968,17.500159999999994,26.78169600000001,130.99967999999998,68.00004,40.0,24.999936
train,20190925_111757_1_6,230,0.486719,0.586111,0.067187,0.064815,0.513281,0.635742,0.064062,0.048828,0.026561999999999975,0.04963099999999998,934.50048,632.9998800000001,328.49984,325.499904,16.999680000000012,25.41107199999999,128.99903999999998,70.00019999999999,40.99968,24.999936
train,20190925_111757_1_6,231,0.488281,0.585648,0.067187,0.063889,0.514844,0.635742,0.064062,0.048828,0.026562999999999948,0.05009400000000008,937.4995200000001,632.49984,329.50016,325.499904,17.000319999999988,25.648128000000042,128.99903999999998,69.00012,40.99968,24.999936
train,20190925_111757_1_6,232,0.490625,0.585648,0.067708,0.063889,0.516406,0.635742,0.064062,0.048828,0.025781000000000054,0.05009400000000008,942.0,632.49984,330.49984,325.499904,16.499840000000006,25.648128000000042,129.99936,69.00012,40.99968,24.999936
train,20190925_111757_1_6,233,0.492708,0.586111,0.067708,0.062963,0.51875,0.637695,0.065625,0.048828,0.026042000000000065,0.05158399999999996,945.9993599999999,632.9998800000001,332.0,326.49984,16.66688000000005,26.41100799999998,129.99936,68.00004,42.0,24.999936
train,20190925_111757_1_6,234,0.495052,0.586111,0.068229,0.062963,0.520312,0.637695,0.065625,0.048828,0.025260000000000005,0.05158399999999996,950.49984,632.9998800000001,332.99968,326.49984,16.166400000000067,26.41100799999998,130.99967999999998,68.00004,42.0,24.999936
train,20190925_111757_1_6,235,0.497396,0.587037,0.06875,0.062963,0.522656,0.639648,0.067187,0.048828,0.025260000000000005,0.05261099999999996,955.00032,633.99996,334.49984,327.499776,16.16640000000001,26.93683199999998,132.0,68.00004,42.99968,24.999936
train,20190925_111757_1_6,236,0.496354,0.587963,0.066667,0.062963,0.521875,0.639648,0.065625,0.048828,0.02552099999999996,0.05168499999999998,952.99968,635.00004,334.0,327.499776,16.333439999999996,26.46271999999999,128.00064,68.00004,42.0,24.999936
train,20190925_111757_1_6,237,0.495833,0.588889,0.064583,0.062963,0.521875,0.639648,0.065625,0.048828,0.026041999999999954,0.050759,951.99936,636.00012,334.0,327.499776,16.666879999999992,25.988607999999942,123.99936,68.00004,42.0,24.999936
train,20190925_111757_1_6,238,0.495312,0.590741,0.0625,0.062963,0.522656,0.639648,0.064062,0.048828,0.027344000000000035,0.048907000000000034,950.9990399999999,638.00028,334.49984,327.499776,17.50016000000005,25.040384000000017,120.0,68.00004,40.99968,24.999936
train,20190925_111757_1_6,239,0.494792,0.591667,0.060417,0.062963,0.522656,0.639648,0.064062,0.048828,0.027864,0.04798099999999994,950.00064,639.0003600000001,334.49984,327.499776,17.832960000000014,24.566271999999913,116.00064,68.00004,40.99968,24.999936
train,20190925_111757_1_6,240,0.494531,0.593519,0.058854,0.062963,0.522656,0.640625,0.064062,0.050781,0.02812500000000001,0.04710599999999998,949.49952,641.00052,334.49984,328.0,18.000000000000057,24.11827199999999,112.99968,68.00004,40.99968,25.999872
train,20190925_111757_1_6,241,0.495312,0.594444,0.058333,0.062963,0.523438,0.640625,0.0625,0.050781,0.028125999999999984,0.04618100000000003,950.9990399999999,641.99952,335.00032,328.0,18.000640000000033,23.644672000000014,111.99936000000001,68.00004,40.0,25.999872
train,20190925_111757_1_6,242,0.496615,0.595833,0.057813,0.063889,0.523438,0.640625,0.0625,0.050781,0.026822999999999986,0.044792000000000054,953.5007999999999,643.4996399999999,335.00032,328.0,17.166720000000055,22.933504000000028,111.00096,69.00012,40.0,25.999872
train,20190925_111757_1_6,243,0.498177,0.596759,0.057813,0.063889,0.523438,0.640625,0.0625,0.050781,0.025260999999999978,0.04386599999999996,956.49984,644.49972,335.00032,328.0,16.167040000000043,22.45939199999998,111.00096,69.00012,40.0,25.999872
train,20190925_111757_1_6,244,0.499479,0.598148,0.057292,0.064815,0.524219,0.640625,0.060937,0.050781,0.024739999999999984,0.04247699999999999,958.99968,645.9998400000001,335.50016,328.0,15.83359999999999,21.748223999999936,110.00064,70.00019999999999,38.99968,25.999872
train,20190925_111757_1_6,245,0.501042,0.600463,0.057292,0.065741,0.524219,0.641602,0.060937,0.052734,0.023177000000000003,0.04113900000000004,962.00064,648.50004,335.50016,328.500224,14.833280000000002,21.063167999999962,110.00064,71.00027999999999,38.99968,26.999808
train,20190925_111757_1_6,246,0.501823,0.600926,0.057813,0.064815,0.524219,0.641602,0.060937,0.052734,0.02239599999999997,0.040676000000000045,963.50016,649.0000799999999,335.50016,328.500224,14.333439999999996,20.826112000000023,111.00096,70.00019999999999,38.99968,26.999808
train,20190925_111757_1_6,247,0.502865,0.602315,0.058854,0.063889,0.525,0.641602,0.059375,0.052734,0.022135000000000016,0.03928699999999996,965.5008,650.5002000000001,336.0,328.500224,14.16640000000001,20.11494399999998,112.99968,69.00012,38.0,26.999808
train,20190925_111757_1_6,248,0.503906,0.602778,0.059896,0.062963,0.525,0.641602,0.059375,0.052734,0.021094000000000057,0.03882399999999997,967.49952,651.0002400000001,336.0,328.500224,13.50016000000005,19.877887999999928,115.00032,68.00004,38.0,26.999808
train,20190925_111757_1_6,249,0.504948,0.604167,0.060937,0.062037,0.525781,0.641602,0.057813,0.052734,0.0208330000000001,0.037434999999999996,969.5001599999999,652.50036,336.49984000000006,328.500224,13.333120000000122,19.166719999999998,116.99904,66.99996,37.00032,26.999808
train,20190925_111757_1_6,250,0.50651,0.605556,0.061979,0.061111,0.525781,0.642578,0.057813,0.054688,0.019271000000000038,0.037022,972.4992,654.0004799999999,336.49984000000006,328.999936,12.33344000000011,18.955264,118.99968,65.99988,37.00032,28.000256
train,20190925_111757_1_6,251,0.507292,0.605556,0.060417,0.061111,0.525781,0.642578,0.057813,0.054688,0.01848900000000009,0.037022,974.00064,654.0004799999999,336.49984000000006,328.999936,11.832960000000071,18.955264,116.00064,65.99988,37.00032,28.000256
train,20190925_111757_1_6,252,0.508073,0.605556,0.058854,0.061111,0.526563,0.642578,0.05625,0.054688,0.018490000000000006,0.037022,975.50016,654.0004799999999,337.00032,328.999936,11.83359999999999,18.955264,112.99968,65.99988,36.0,28.000256
train,20190925_111757_1_6,253,0.508854,0.606019,0.057292,0.062037,0.526563,0.642578,0.05625,0.054688,0.017708999999999975,0.03655900000000001,976.99968,654.5005199999999,337.00032,328.999936,11.333759999999984,18.718208000000004,110.00064,66.99996,36.0,28.000256
train,20190925_111757_1_6,254,0.509635,0.606019,0.055729,0.062037,0.526563,0.642578,0.05625,0.054688,0.016928000000000054,0.03655900000000001,978.4991999999999,654.5005199999999,337.00032,328.999936,10.833920000000035,18.718208000000004,106.99968,66.99996,36.0,28.000256
train,20190925_111757_1_6,255,0.510417,0.607407,0.054167,0.062963,0.527344,0.643555,0.054688,0.056641,0.016927000000000025,0.03614799999999996,980.00064,655.9995600000001,337.50016000000005,329.50016,10.833280000000059,18.50777599999992,104.00064,68.00004,35.00032,29.000192
train,20190925_111757_1_6,256,0.510938,0.607407,0.053125,0.062963,0.527344,0.643555,0.054688,0.056641,0.01640600000000003,0.03614799999999996,981.00096,655.9995600000001,337.50016000000005,329.50016,10.499840000000063,18.50777599999992,102.0,68.00004,35.00032,29.000192
train,20190925_111757_1_6,257,0.511979,0.608333,0.052083,0.062963,0.527344,0.643555,0.054688,0.056641,0.015365000000000073,0.035221999999999976,982.9996799999999,656.99964,337.50016000000005,329.50016,9.833600000000104,18.033663999999987,99.99936,68.00004,35.00032,29.000192
train,20190925_111757_1_6,258,0.5125,0.608333,0.051042,0.062963,0.528125,0.643555,0.053125,0.056641,0.015625,0.035221999999999976,983.9999999999999,656.99964,338.0,329.50016,10.000000000000057,18.033663999999987,98.00063999999999,68.00004,34.0,29.000192
train,20190925_111757_1_6,259,0.513542,0.609259,0.05,0.062963,0.528125,0.643555,0.053125,0.056641,0.014582999999999902,0.03429599999999999,986.0006400000001,657.99972,338.0,329.50016,9.333120000000008,17.559551999999996,96.0,68.00004,34.0,29.000192
train,20190925_111757_1_6,260,0.514844,0.610185,0.049479,0.062963,0.529687,0.646484,0.053125,0.058594,0.01484300000000005,0.03629899999999997,988.5004799999999,658.9997999999999,338.99968,330.999808,9.499520000000075,18.585087999999985,94.99968,68.00004,34.0,30.000128
train,20190925_111757_1_6,261,0.513802,0.610648,0.050521,0.063889,0.529687,0.645508,0.053125,0.056641,0.015885000000000038,0.03486,986.49984,659.49984,338.99968,330.500096,10.166400000000067,17.84832,97.00032,69.00012,34.0,29.000192
train,20190925_111757_1_6,262,0.513281,0.611111,0.051562,0.064815,0.529687,0.645508,0.053125,0.056641,0.01640600000000003,0.03439700000000001,985.49952,659.99988,338.99968,330.500096,10.499840000000063,17.611264000000006,98.99904,70.00019999999999,34.0,29.000192
train,20190925_111757_1_6,263,0.5125,0.612963,0.053125,0.066667,0.529687,0.647461,0.053125,0.056641,0.017187000000000063,0.03449799999999992,983.9999999999999,662.00004,338.99968,331.500032,10.999680000000069,17.662975999999958,102.0,72.00036,34.0,29.000192
train,20190925_111757_1_6,264,0.511979,0.613426,0.054167,0.067593,0.529687,0.647461,0.053125,0.056641,0.017708000000000057,0.034034999999999926,982.9996799999999,662.50008,338.99968,331.500032,11.333120000000065,17.425919999999962,104.00064,73.00044,34.0,29.000192
train,20190925_111757_1_6,265,0.511719,0.615278,0.055729,0.069444,0.530469,0.649414,0.054688,0.056641,0.018749999999999933,0.034136000000000055,982.50048,664.50024,339.50016,332.499968,12.0,17.47763200000003,106.99968,74.99952,35.00032,29.000192
train,20190925_111757_1_6,266,0.5125,0.615741,0.055208,0.068519,0.530469,0.648438,0.054688,0.054688,0.017969000000000013,0.032696999999999976,983.9999999999999,665.00028,339.50016,332.000256,11.50016000000005,16.740863999999988,105.99936,74.00052,35.00032,28.000256
train,20190925_111757_1_6,267,0.513542,0.616204,0.055208,0.067593,0.532031,0.648438,0.054688,0.054688,0.018488999999999978,0.032233999999999985,986.0006400000001,665.50032,340.49984,332.000256,11.832960000000014,16.503807999999992,105.99936,73.00044,35.00032,28.000256
train,20190925_111757_1_6,268,0.515104,0.61713,0.055208,0.067593,0.532031,0.650391,0.054688,0.054688,0.016927000000000025,0.033261000000000096,988.99968,666.5003999999999,340.49984,333.000192,10.833280000000002,17.02963200000005,105.99936,73.00044,35.00032,28.000256
train,20190925_111757_1_6,269,0.516146,0.617593,0.055208,0.066667,0.532031,0.650391,0.054688,0.054688,0.015885000000000038,0.032798000000000105,991.00032,667.0004399999999,340.49984,333.000192,10.16640000000001,16.792576000000054,105.99936,72.00036,35.00032,28.000256
train,20190925_111757_1_6,270,0.517708,0.619444,0.055208,0.066667,0.532813,0.652344,0.05625,0.054688,0.015105000000000035,0.03290000000000004,993.9993599999999,668.99952,341.00032,334.000128,9.667200000000037,16.84480000000002,105.99936,72.00036,36.0,28.000256
train,20190925_111757_1_6,271,0.517708,0.618981,0.055208,0.065741,0.532813,0.651367,0.05625,0.052734,0.015105000000000035,0.032386000000000026,993.9993599999999,668.49948,341.00032,333.499904,9.667200000000037,16.581632000000013,105.99936,71.00027999999999,36.0,26.999808
train,20190925_111757_1_6,272,0.517708,0.619907,0.055208,0.065741,0.532813,0.651367,0.05625,0.052734,0.015105000000000035,0.031460000000000043,993.9993599999999,669.49956,341.00032,333.499904,9.667200000000037,16.107520000000022,105.99936,71.00027999999999,36.0,26.999808
train,20190925_111757_1_6,273,0.518229,0.619907,0.055208,0.065741,0.534375,0.65332,0.05625,0.052734,0.016145999999999994,0.033413000000000026,994.9996800000001,669.49956,342.0,334.49984,10.333439999999996,17.107456000000013,105.99936,71.00027999999999,36.0,26.999808
train,20190925_111757_1_6,274,0.518229,0.620833,0.055208,0.065741,0.534375,0.65332,0.05625,0.052734,0.016145999999999994,0.032487000000000044,994.9996800000001,670.49964,342.0,334.49984,10.333439999999996,16.633344000000022,105.99936,71.00027999999999,36.0,26.999808
train,20190925_111757_1_6,275,0.51875,0.621759,0.055208,0.065741,0.535156,0.655273,0.057813,0.052734,0.01640599999999992,0.033514000000000044,996.0000000000001,671.4997199999999,342.49983999999995,335.499776,10.49983999999995,17.159168000000022,105.99936,71.00027999999999,37.00032,26.999808
train,20190925_111757_1_6,276,0.51849,0.621296,0.057813,0.064815,0.535156,0.654297,0.057813,0.050781,0.01666599999999996,0.03300100000000006,995.5008,670.99968,342.49983999999995,335.000064,10.66623999999996,16.896511999999973,111.00096,70.00019999999999,37.00032,25.999872
train,20190925_111757_1_6,277,0.51901,0.621296,0.060937,0.064815,0.535156,0.654297,0.057813,0.050781,0.016145999999999994,0.03300100000000006,996.4992,670.99968,342.49983999999995,335.000064,10.333439999999996,16.896511999999973,116.99904,70.00019999999999,37.00032,25.999872
train,20190925_111757_1_6,278,0.519531,0.620833,0.064062,0.063889,0.535156,0.65625,0.057813,0.050781,0.015625,0.03541700000000003,997.49952,670.49964,342.49983999999995,336.0,10.0,18.133504000000016,122.99904,69.00012,37.00032,25.999872
train,20190925_111757_1_6,279,0.520052,0.620833,0.067187,0.063889,0.536719,0.65625,0.057813,0.050781,0.016666999999999987,0.03541700000000003,998.49984,670.49964,343.50015999999994,336.0,10.666879999999992,18.133504000000016,128.99903999999998,69.00012,37.00032,25.999872
train,20190925_111757_1_6,280,0.520573,0.620833,0.070312,0.063889,0.5375,0.658203,0.059375,0.050781,0.016927000000000025,0.037370000000000014,999.5001599999999,670.49964,344.0,336.999936,10.833280000000059,19.133440000000007,134.99904,69.00012,38.0,25.999872
train,20190925_111757_1_6,281,0.520833,0.620833,0.06875,0.062037,0.5375,0.657227,0.059375,0.048828,0.016666999999999987,0.03639400000000004,999.99936,670.49964,344.0,336.500224,10.666879999999992,18.63372800000002,132.0,66.99996,38.0,24.999936
train,20190925_111757_1_6,282,0.521094,0.620833,0.067187,0.060185,0.5375,0.657227,0.059375,0.048828,0.01640600000000003,0.03639400000000004,1000.5004799999999,670.49964,344.0,336.500224,10.499840000000063,18.63372800000002,128.99903999999998,64.99980000000001,38.0,24.999936
train,20190925_111757_1_6,283,0.521354,0.621296,0.065625,0.059259,0.5375,0.65918,0.059375,0.048828,0.016145999999999994,0.03788400000000003,1000.99968,670.99968,344.0,337.50016,10.333439999999996,19.396607999999958,126.0,63.999719999999996,38.0,24.999936
train,20190925_111757_1_6,284,0.521615,0.621296,0.064062,0.057407,0.5375,0.65918,0.059375,0.048828,0.015884999999999927,0.03788400000000003,1001.5008000000001,670.99968,344.0,337.50016,10.166399999999953,19.396607999999958,122.99904,61.99956,38.0,24.999936
train,20190925_111757_1_6,285,0.522656,0.621759,0.063021,0.056481,0.539844,0.661133,0.060937,0.048828,0.01718799999999998,0.03937400000000002,1003.4995200000001,671.4997199999999,345.50016,338.500096,11.000319999999988,20.15948800000001,121.00031999999999,60.999480000000005,38.99968,24.999936
train,20190925_111757_1_6,286,0.519531,0.623148,0.060937,0.059259,0.538281,0.65918,0.060937,0.048828,0.018750000000000044,0.03603199999999995,997.49952,672.9998400000001,344.49984,337.50016,12.000000000000057,18.448383999999976,116.99904,63.999719999999996,38.99968,24.999936
train,20190925_111757_1_6,287,0.516667,0.625463,0.059375,0.062037,0.536719,0.658203,0.060937,0.050781,0.02005199999999996,0.03273999999999999,992.00064,675.50004,343.50015999999994,336.999936,12.833279999999945,16.762879999999996,114.0,66.99996,38.99968,25.999872
train,20190925_111757_1_6,288,0.513802,0.627778,0.057813,0.064815,0.536719,0.65918,0.060937,0.052734,0.022916999999999965,0.03140200000000004,986.49984,678.00024,343.50015999999994,337.50016,14.666879999999992,16.07782400000002,111.00096,70.00019999999999,38.99968,26.999808
train,20190925_111757_1_6,289,0.511458,0.630093,0.05625,0.067593,0.535156,0.658203,0.060937,0.054688,0.023697999999999997,0.02810999999999997,981.9993599999999,680.50044,342.49983999999995,336.999936,15.166719999999998,14.392319999999984,108.0,73.00044,38.99968,28.000256
train,20190925_111757_1_6,290,0.510677,0.628241,0.047396,0.084259,0.535156,0.65625,0.060937,0.054688,0.024478999999999917,0.02800899999999995,980.4998400000001,678.5002800000001,342.49983999999995,336.0,15.666559999999947,14.340607999999918,91.00032,90.99972,38.99968,28.000256
train,20190925_111757_1_6,291,0.513802,0.630093,0.051562,0.067593,0.533594,0.657227,0.060937,0.056641,0.019792000000000032,0.02713399999999999,986.49984,680.50044,341.50016,336.500224,12.666880000000049,13.892607999999996,98.99904,73.00044,38.99968,29.000192
train,20190925_111757_1_6,292,0.513542,0.62963,0.053125,0.066667,0.533594,0.65625,0.060937,0.058594,0.02005199999999996,0.026619999999999977,986.0006400000001,680.0004,341.50016,336.0,12.833280000000002,13.629439999999988,102.0,72.00036,38.99968,30.000128
train,20190925_111757_1_6,293,0.513802,0.629167,0.054688,0.065741,0.532031,0.657227,0.060937,0.060547,0.01822900000000005,0.028059999999999974,986.49984,679.50036,340.49984,336.500224,11.66656000000006,14.366719999999987,105.00096,71.00027999999999,38.99968,31.000064
train,20190925_111757_1_6,294,0.514062,0.628704,0.05625,0.064815,0.532813,0.65625,0.0625,0.0625,0.018750999999999962,0.02754599999999996,986.99904,679.00032,341.00032,336.0,12.000639999999976,14.10355199999998,108.0,70.00019999999999,40.0,32.0
train,20190925_111757_1_6,295,0.514323,0.628704,0.057813,0.064815,0.53125,0.654297,0.0625,0.0625,0.016927000000000025,0.025592999999999977,987.5001599999999,679.00032,340.0,335.000064,10.833280000000059,13.103615999999988,111.00096,70.00019999999999,40.0,32.0
train,20190925_111757_1_6,296,0.513281,0.628704,0.057813,0.064815,0.529687,0.655273,0.0625,0.064453,0.01640600000000003,0.026568999999999954,985.49952,679.00032,338.99968,335.499776,10.499840000000063,13.603327999999976,111.00096,70.00019999999999,40.0,32.999936
train,20190925_111757_1_6,297,0.51224,0.630093,0.057813,0.065741,0.529687,0.654297,0.0625,0.066406,0.01744699999999999,0.024204000000000003,983.5008,680.50044,338.99968,335.000064,11.166080000000022,12.392448000000002,111.00096,71.00027999999999,40.0,33.999872
train,20190925_111757_1_6,298,0.511458,0.631019,0.058333,0.065741,0.528125,0.655273,0.0625,0.068359,0.016666999999999987,0.024253999999999998,981.9993599999999,681.50052,338.0,335.499776,10.666880000000049,12.418047999999942,111.99936000000001,71.00027999999999,40.0,34.999808
train,20190925_111757_1_6,299,0.510417,0.632407,0.058333,0.066667,0.528125,0.65332,0.0625,0.068359,0.017707999999999946,0.02091299999999996,980.00064,682.9995600000001,338.0,334.49984,11.333120000000008,10.70745599999998,111.99936000000001,72.00036,40.0,34.999808
train,20190925_111757_1_6,300,0.510156,0.633796,0.058854,0.067593,0.526563,0.652344,0.0625,0.070312,0.01640699999999995,0.01854800000000001,979.4995200000001,684.49968,337.00032,334.000128,10.500479999999982,9.496576000000005,112.99968,73.00044,40.0,35.999744
train,20190925_111757_1_6,301,0.509896,0.633796,0.057292,0.067593,0.526563,0.65332,0.0625,0.072266,0.016666999999999987,0.019523999999999986,979.00032,684.49968,337.00032,334.49984,10.666879999999992,9.996287999999993,110.00064,73.00044,40.0,37.000192
train,20190925_111757_1_6,302,0.510417,0.635185,0.05625,0.068519,0.525,0.652344,0.0625,0.074219,0.014583000000000013,0.017159000000000035,980.00064,685.9998,336.0,334.000128,9.333120000000008,8.785407999999961,108.0,74.00052,40.0,38.000128
train,20190925_111757_1_6,303,0.510677,0.635185,0.054688,0.068519,0.525781,0.65332,0.064062,0.076172,0.015104000000000006,0.018135000000000012,980.4998400000001,685.9998,336.49984000000006,334.49984,9.66656000000006,9.28511999999995,105.00096,74.00052,40.99968,39.000064
train,20190925_111757_1_6,304,0.511719,0.637963,0.052604,0.07037,0.51875,0.639648,0.0625,0.076172,0.0070310000000000095,0.0016850000000000476,982.50048,689.0000399999999,332.0,327.499776,4.499840000000006,0.8627200000000244,100.99968,75.9996,40.0,39.000064
train,20190925_111757_1_6,305,0.510417,0.6375,0.054167,0.067593,0.513281,0.625977,0.060937,0.076172,0.0028639999999999777,-0.01152299999999995,980.00064,688.5,328.49984,320.500224,1.8329600000000141,-5.899776000000031,104.00064,73.00044,38.99968,39.000064
train,20190925_111757_1_6,306,0.509375,0.637963,0.05625,0.064815,0.508594,0.615234,0.060937,0.078125,-0.0007810000000000317,-0.022729,978.0,689.0000399999999,325.50016,314.999808,-0.49984000000000606,-11.637248,108.0,70.00019999999999,38.99968,40.0
train,20190925_111757_1_6,307,0.508333,0.6375,0.058333,0.062037,0.507031,0.613281,0.060937,0.074219,-0.0013020000000000254,-0.02421899999999999,975.99936,688.5,324.49984,313.999872,-0.833280000000002,-12.400128000000052,111.99936000000001,66.99996,38.99968,38.000128
train,20190925_111757_1_6,308,0.507292,0.637963,0.060417,0.059259,0.505469,0.614258,0.060937,0.072266,-0.001823000000000019,-0.023704999999999976,974.00064,689.0000399999999,323.50015999999994,314.500096,-1.1667200000000548,-12.136959999999988,116.00064,63.999719999999996,38.99968,37.000192
train,20190925_111757_1_6,309,0.506771,0.638889,0.0625,0.057407,0.503906,0.615234,0.060937,0.070312,-0.0028650000000000064,-0.023655000000000093,973.00032,690.00012,322.49983999999995,314.999808,-1.8336000000000467,-12.111360000000047,120.0,61.99956,38.99968,35.999744
train,20190925_111757_1_6,310,0.505469,0.637963,0.061979,0.057407,0.503906,0.616211,0.060937,0.068359,-0.001562999999999981,-0.021751999999999994,970.5004799999999,689.0000399999999,322.49983999999995,315.500032,-1.0003199999999879,-11.137023999999997,118.99968,61.99956,38.99968,34.999808
train,20190925_111757_1_6,311,0.504167,0.6375,0.061458,0.058333,0.502344,0.615234,0.060937,0.066406,-0.001823000000000019,-0.022266000000000008,968.0006400000001,688.5,321.50016,314.999808,-1.166719999999998,-11.400192000000061,117.99936,62.99964000000001,38.99968,33.999872
train,20190925_111757_1_6,312,0.503385,0.637963,0.060937,0.059259,0.502344,0.615234,0.060937,0.066406,-0.0010409999999999586,-0.022729,966.4992,689.0000399999999,321.50016,314.999808,-0.6662399999999593,-11.637248,116.99904,63.999719999999996,38.99968,33.999872
train,20190925_111757_1_6,313,0.502083,0.6375,0.060417,0.060185,0.500781,0.615234,0.060937,0.066406,-0.0013019999999999143,-0.022266000000000008,963.9993599999999,688.5,320.49984,314.999808,-0.8332799999999452,-11.400192000000061,116.00064,64.99980000000001,38.99968,33.999872
train,20190925_111757_1_6,314,0.501302,0.637963,0.059896,0.061111,0.500781,0.615234,0.060937,0.066406,-0.0005209999999999937,-0.022729,962.4998400000001,689.0000399999999,320.49984,314.999808,-0.33343999999999596,-11.637248,115.00032,65.99988,38.99968,33.999872
train,20190925_111757_1_6,315,0.501302,0.602315,0.058854,0.062037,0.501563,0.615234,0.0625,0.066406,0.0002609999999999557,0.012918999999999903,962.4998400000001,650.5002000000001,321.00032,314.999808,0.16703999999998587,6.61452799999995,112.99968,66.99996,40.0,33.999872
train,20190925_111757_1_6,316,0.502083,0.567593,0.058333,0.062963,0.5,0.615234,0.0625,0.066406,-0.002082999999999946,0.04764099999999993,963.9993599999999,613.00044,320.0,314.999808,-1.3331199999999512,24.392191999999966,111.99936000000001,68.00004,40.0,33.999872
train,20190925_111757_1_6,317,0.502083,0.551852,0.0625,0.068519,0.5,0.615234,0.0625,0.066406,-0.002082999999999946,0.06338199999999994,963.9993599999999,596.00016,320.0,314.999808,-1.3331199999999512,32.45158399999991,120.0,74.00052,40.0,33.999872
train,20190925_111757_1_6,318,0.501823,0.557407,0.063021,0.066667,0.498437,0.615234,0.0625,0.066406,-0.003386,0.05782699999999996,963.50016,601.99956,318.99968,314.999808,-2.167039999999986,29.60742399999998,121.00031999999999,72.00036,40.0,33.999872
train,20190925_111757_1_6,319,0.501563,0.563889,0.063542,0.064815,0.499219,0.617188,0.064062,0.066406,-0.0023439999999999572,0.053298999999999985,963.00096,609.0001199999999,319.50016,316.000256,-1.500159999999994,27.289087999999992,122.00064,70.00019999999999,40.99968,33.999872
train,20190925_111757_1_6,320,0.5,0.563889,0.061458,0.064815,0.499219,0.617188,0.064062,0.066406,-0.0007809999999999762,0.053298999999999985,960.0,609.0001199999999,319.50016,316.000256,-0.49984000000000606,27.289087999999992,117.99936,70.00019999999999,40.99968,33.999872
